50000
1	4292.686996	0.000000	8.459944
2	4295.892596	0.539838	5.254311
3	4297.658051	1.080119	3.488754
4	4298.630750	1.620546	2.515885
5	4295.152959	2.158980	5.993439
6	4293.010804	2.697379	8.135289
7	4294.413977	3.237912	6.731742
8	4294.004009	3.777204	7.141270
9	4295.118371	4.317925	6.026399
10	4298.745040	4.861768	2.399152
11	4296.555304	5.399213	4.588244
12	4291.728155	5.932463	9.414686
13	4291.839988	6.471947	9.302072
14	4295.739402	7.017647	5.401807
15	4293.405197	7.553361	7.735099
16	4291.553788	8.089398	9.585528
17	4297.397082	8.640441	3.741173
18	4299.255725	9.184441	1.881405
19	4296.183223	9.717754	4.952727
20	4291.320109	10.246020	9.814600
21	4291.287201	10.785204	9.846187
22	4294.260989	11.332314	6.870998
23	4296.104735	11.877048	5.025788
24	4294.523333	12.412346	6.605670
25	4300.089205	12.968803	1.038179
26	4292.315614	13.484752	8.810144
27	4295.099539	14.033241	6.024476
28	4298.042426	14.582970	3.079775
29	4293.662401	15.107673	7.457961
30	4299.848391	15.669781	1.269997
31	4296.361168	16.196977	4.755242
32	4292.362730	16.721305	8.751640
33	4295.854051	17.274747	5.258156
34	4299.911933	17.831417	1.198035
35	4299.450695	18.369799	1.657002
36	4293.140421	18.882340	7.964995
37	4293.178115	19.422013	7.924894
38	4300.017236	19.993320	1.083224
39	4295.171549	20.510549	5.926420
40	4292.451969	21.036980	8.643422
41	4294.440324	21.586393	6.652364
42	4296.137466	22.134807	4.952452
43	4295.935246	22.673623	5.151860
44	4292.575437	23.195326	8.508835
45	4295.774502	23.752452	5.306772
46	4295.473750	24.290591	5.604511
47	4297.834404	24.844040	3.240730
48	4292.641788	25.353471	8.430280
49	4297.057599	25.919555	4.011170
50	4293.080507	26.435070	7.985046
51	4291.145459	26.962417	9.916776
52	4292.005022	27.507189	9.053774
53	4295.178257	28.067296	5.876980
54	4299.940330	28.638785	1.111240
55	4296.476528	29.155650	4.571490
56	4297.672545	29.703853	3.371746
57	4292.120376	30.204869	8.920286
58	4299.584814	30.797727	1.451827
59	4291.281255	31.277536	9.751701
60	4291.638468	31.819472	9.390515
61	4297.336351	32.401767	3.688437
62	4293.853421	32.915118	7.167364
63	4291.955757	33.439947	9.060915
64	4298.466957	34.030872	2.545274
65	4299.372588	34.578352	1.635304
66	4296.885855	35.098350	4.117740
67	4294.239758	35.616402	6.759484
68	4292.966609	36.145350	8.028169
69	4294.224079	36.695605	6.766076
70	4293.938735	37.232799	7.046785
71	4292.138047	37.756592	8.842830
72	4295.298950	38.324203	5.677023
73	4291.379987	38.828551	9.591296
74	4294.124096	39.393040	6.842158
75	4294.081484	39.932305	6.879788
76	4294.368390	40.474667	6.587817
77	4295.029855	41.020679	5.921201
78	4295.660215	41.566558	5.285623
79	4295.549491	42.105333	5.391095
80	4292.834713	42.618228	8.100681
81	4298.404224	43.213728	2.525498
82	4292.730759	43.696186	8.193793
83	4297.867819	44.288619	3.050935
84	4294.590843	44.794583	6.322489
85	4297.711811	45.367262	3.195685
86	4295.544298	45.884236	5.357585
87	4296.404472	46.433389	4.491562
88	4294.052816	46.947644	6.837489
89	4291.647267	47.460713	9.237251
90	4294.689328	48.034108	6.189001
