9000
1	0.000000	0.000000	1.000000
2	2.500000	0.000000	1.000000
3	5.000000	0.000000	1.000000
4	7.500000	0.000000	1.000000
5	10.000000	0.000000	1.000000
6	12.500000	0.000000	1.000000
7	15.000000	0.000000	1.000000
8	17.500000	0.000000	1.000000
9	20.000000	0.000000	1.000000
10	22.500000	0.000000	1.000000
11	25.000000	0.000000	1.000000
12	27.500000	0.000000	1.000000
13	30.000000	0.000000	1.000000
14	32.500000	0.000000	1.000000
15	35.000000	0.000000	1.000000
16	37.500000	0.000000	1.000000
17	40.000000	0.000000	1.000000
18	42.500000	0.000000	1.000000
19	45.000000	0.000000	1.000000
20	47.500000	0.000000	1.000000
21	50.000000	0.000000	1.000000
22	52.500000	0.000000	1.000000
23	55.000000	0.000000	1.000000
24	57.500000	0.000000	1.000000
25	60.000000	0.000000	1.000000
26	62.500000	0.000000	1.000000
27	65.000000	0.000000	1.000000
28	67.500000	0.000000	1.000000
29	70.000000	0.000000	1.000000
30	72.500000	0.000000	1.000000
31	75.000000	0.000000	1.000000
32	77.500000	0.000000	1.000000
33	80.000000	0.000000	1.000000
34	82.500000	0.000000	1.000000
35	85.000000	0.000000	1.000000
36	87.500000	0.000000	1.000000
37	90.000000	0.000000	1.000000
38	92.500000	0.000000	1.000000
39	95.000000	0.000000	1.000000
40	97.500000	0.000000	1.000000
41	100.000000	0.000000	1.000000
42	102.500000	0.000000	1.000000
43	105.000000	0.000000	1.000000
44	107.500000	0.000000	1.000000
45	110.000000	0.000000	1.000000
46	112.500000	0.000000	1.000000
47	115.000000	0.000000	1.000000
48	117.500000	0.000000	1.000000
49	120.000000	0.000000	1.000000
50	122.500000	0.000000	1.000000
51	125.000000	0.000000	1.000000
52	127.500000	0.000000	1.000000
53	130.000000	0.000000	1.000000
54	132.500000	0.000000	1.000000
55	135.000000	0.000000	1.000000
56	137.500000	0.000000	1.000000
57	140.000000	0.000000	1.000000
58	142.500000	0.000000	1.000000
59	145.000000	0.000000	1.000000
60	147.500000	0.000000	1.000000
61	150.000000	0.000000	1.000000
62	152.500000	0.000000	1.000000
63	155.000000	0.000000	1.000000
