10000
1	1915.362536	0.000000	8.140782
2	1916.209110	1.719986	7.293435
3	1920.740159	3.448108	2.760063
4	1915.850814	5.159003	7.645558
5	1918.039159	6.886541	5.451796
6	1921.297958	8.622823	2.186010
7	1915.074104	10.313899	8.401440
8	1918.100454	12.051939	5.365001
9	1920.903025	13.793825	2.550768
10	1913.893791	15.461500	9.547075
11	1922.375610	17.255667	1.050264
12	1918.301895	18.941117	5.107913
13	1918.792225	20.668446	4.599780
14	1915.842956	22.356551	7.529923
15	1916.529328	24.085086	6.822657
16	1917.033700	25.812441	6.295846
17	1913.783033	27.486812	9.522904
18	1913.986361	29.208099	9.294107
19	1917.304924	30.980136	5.948119
20	1918.612678	32.723884	4.611591
21	1913.537445	34.355435	9.657491
22	1917.991444	36.157569	5.171087
23	1919.228027	37.904218	3.901028
24	1918.364189	39.609780	4.730247
25	1918.874048	41.343451	4.183935
26	1915.519852	42.991381	7.501083
27	1921.469613	44.850527	1.510331
28	1919.824450	46.536332	3.114933
29	1920.533980	48.278449	2.362621
30	1916.801251	49.906259	6.052492
31	1914.481170	51.565493	8.327830
32	1919.723791	53.431132	3.036103
33	1920.605794	55.180991	2.104984
34	1916.234958	56.776886	6.427412
35	1917.570467	58.539221	5.039521
36	1920.091977	60.341321	2.463424
37	1917.584451	61.985488	4.917295
38	1918.087228	63.725261	4.357799
39	1914.191376	65.315950	8.197913
40	1914.334557	67.041192	7.995209
41	1915.525282	68.804426	6.742729
42	1916.902128	70.576765	5.302377
43	1914.085058	72.193511	8.057283
44	1915.602308	73.972682	6.473281
45	1914.272384	75.642195	7.737022
46	1916.690440	77.460910	5.248268
47	1917.072678	79.199991	4.795343
48	1920.346572	81.061951	1.446608
49	1914.220613	82.524689	7.504654
50	1915.525456	84.303577	6.123630
51	1917.670475	86.122680	3.899930
52	1920.352925	87.970401	1.136509
53	1919.578765	89.661634	1.831690
54	1912.608985	91.056654	8.728019
55	1914.249088	92.856932	7.003388
56	1919.105139	94.819204	2.057192
57	1919.633458	96.572650	1.442213
58	1918.404335	98.237207	2.585376
59	1917.957430	99.940471	2.943815
60	1912.862685	101.396720	7.955107
61	1912.914618	103.121408	7.811182
62	1916.995446	105.067173	3.630757
63	1916.192549	106.748390	4.339671
64	1918.217384	108.588408	2.214850
65	1917.768149	110.289967	2.566424
66	1914.113114	111.803643	6.127750
67	1911.692659	113.384141	8.451155
68	1916.636215	115.403860	3.395917
69	1917.415733	117.178198	2.510392
70	1912.096188	118.575905	7.734001
71	1911.107948	120.236721	8.616779
72	1914.559381	122.179271	5.049409
73	1916.704181	124.043679	2.789453
74	1918.265857	125.873890	1.112064
75	1912.234577	127.202036	7.042665
76	1917.674511	129.292922	1.475173
77	1914.792197	130.825223	4.247108
78	1908.937855	132.146797	9.996979
79	1916.570301	134.403817	2.226112
80	1910.114555	135.674148	8.576403
81	1917.060141	137.897030	1.490005
82	1909.321951	139.063193	9.123814
83	1908.525522	140.727475	9.796472
84	1915.711692	142.986359	2.462874
85	1916.345623	144.763482	1.697653
86	1913.995215	146.313848	3.923826
87	1908.752002	147.636457	9.050203
88	1908.702233	149.356224	8.966430
89	1912.813651	151.405516	4.706900
90	1915.978072	153.386666	1.395245
91	1908.290116	154.495174	8.969451
92	1911.392978	156.473416	5.716300
93	1911.563537	158.214820	5.403455
94	1912.767408	160.043247	4.052095
95	1907.697119	161.343474	8.995544
96	1911.591972	163.401127	4.940367
97	1913.424647	165.287950	2.952879
98	1914.862272	167.143874	1.360088
99	1912.733311	168.688124	3.345927
100	1910.298625	170.201558	5.637471
101	1909.885747	171.892828	5.897855
102	1906.077305	173.274952	9.566301
103	1913.302388	175.663470	2.153874
104	1912.014141	177.276023	3.288522
105	1906.507896	178.491634	8.658254
106	1906.678059	180.234142	8.325632
107	1912.603578	182.526505	2.209906
108	1907.916104	183.807449	6.753716
109	1905.055399	185.257845	9.461379
110	1909.293703	187.400137	5.034852
111	1907.578775	188.960701	6.588366
112	1906.485721	190.580628	7.515641
113	1904.602336	192.119163	9.235878
114	1910.359029	194.432185	3.275338
115	1905.541289	195.670132	7.942198
116	1909.359959	197.794320	3.925748
117	1905.627317	199.136652	7.499435
118	1905.670698	200.870554	7.275307
119	1905.026132	202.531722	7.741417
120	1904.975480	204.255731	7.608753
121	1905.622340	206.055403	6.772942
122	1902.432268	207.438213	9.795099
123	1907.763614	209.752469	4.243538
124	1903.165441	210.976013	8.679678
125	1906.087400	213.032026	5.548204
126	1906.100665	214.765966	5.341655
127	1907.765653	216.687886	3.471175
128	1904.129866	218.006296	6.934172
129	1901.535288	219.438605	9.348216
130	1907.522278	221.864678	3.121799
131	1906.467413	223.476559	3.982604
132	1905.589856	225.107830	4.663503
133	1906.143616	226.908257	3.901578
134	1900.244683	227.936056	9.636891
135	1899.963789	229.632491	9.712973
136	1904.182057	231.876662	5.255135
137	1899.291410	233.011386	9.971984
138	1899.725903	234.795737	9.322672
